year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM
2010,1,12,13,4,-22,39,1029,-11,NW,63.02,0,0,22.0 
2010,1,12,14,4,-23,36,1029,-11,NW,75.98,0,0,22.0 
2010,1,12,15,4,-22,39,1029,-11,NW,88.05,0,0,19.0 
2010,1,12,16,4,-23,36,1030,-11,NW,101.01,0,0,23.0 
2010,1,12,17,4,-24,33,1030,-11,NW,109.06,0,0,25.0 
2010,1,12,18,4,-24,33,1032,-11,NW,118,0,0,25.0 
2010,1,12,19,4,-23,36,1032,-11,NW,126.05,0,0,31.0 
2010,1,12,20,4,-23,39,1032,-12,NW,134.1,0,0,25.0 
2010,1,12,21,4,-24,36,1033,-12,NW,142.15,0,0,22.0 
2010,1,12,22,4,-23,39,1033,-12,NW,150.2,0,0,22.0 
2010,1,12,23,4,-23,39,1034,-12,NW,160.03,0,0,15.0 
2010,1,13,0,4,-24,36,1034,-12,NW,169.86,0,0,16.0 
2010,1,13,1,4,-24,36,1033,-12,NW,178.8,0,0,11.0 
2010,1,13,2,4,-25,33,1033,-12,NW,189.98,0,0,11.0 
2010,1,13,3,4,-24,39,1033,-13,NW,198.03,0,0,12.0 
2010,1,13,4,4,-25,33,1032,-12,NW,205.18,0,0,11.0 
2010,1,13,5,4,-25,33,1033,-12,NW,215.01,0,0,12.0 
2010,1,13,6,4,-25,33,1032,-12,NW,226.19,0,0,27.0 
2010,1,13,7,4,-25,33,1032,-12,NW,235.13,0,0,28.0 
2010,1,13,8,4,-25,33,1032,-12,NW,243.18,0,0,34.0 
2010,1,13,9,4,-23,36,1033,-11,NW,252.12,0,0,33.0 
2010,1,13,10,4,-23,33,1033,-10,NW,257.93,0,0,36.0 
2010,1,13,11,4,-22,34,1033,-9,NW,263.74,0,0,26.0 
2010,1,13,12,4,-21,34,1031,-8,NW,270.89,0,0,49.0 
2010,1,13,13,4,-21,29,1030,-6,NW,278.94,0,0,52.0 
2010,1,13,14,4,-20,29,1029,-5,NW,286.99,0,0,47.0 
2010,1,13,15,4,-22,24,1028,-5,NW,294.14,0,0,47.0 
2010,1,13,16,4,-21,27,1028,-5,NW,299.06,0,0,39.0 
2010,1,13,17,4,-19,37,1028,-7,SE,1.79,0,0,59.0 
2010,1,13,18,4,-19,40,1028,-8,cv,0.45,0,0,76.0 
2010,1,13,19,4,-20,40,1028,-9,cv,1.34,0,0,96.0 
2010,1,13,20,4,-19,47,1027,-10,SE,1.79,0,0,95.0 
2010,1,13,21,4,-19,60,1027,-13,cv,0.89,0,0,68.0 
2010,1,13,22,4,-18,60,1027,-12,cv,1.78,0,0,65.0 
2010,1,13,23,4,-18,66,1027,-13,NE,0.89,0,0,75.0 
2010,1,14,0,4,-18,71,1026,-14,NE,1.78,0,0,257.0 
2010,1,14,1,4,-20,65,1025,-15,NE,2.67,0,0,174.0 
2010,1,14,2,4,-20,65,1025,-15,NW,0.89,0,0,164.0 
2010,1,14,3,4,-20,71,1025,-16,NW,1.78,0,0,161.0 
2010,1,14,4,4,-20,71,1024,-16,NW,3.57,0,0,137.0 
2010,1,14,5,4,-21,71,1024,-17,NW,6.7,0,0,92.0 
2010,1,14,6,4,-19,65,1023,-14,NW,10.72,0,0,64.0 
2010,1,14,7,4,-21,71,1023,-17,NW,13.85,0,0,87.0 
2010,1,14,8,4,-19,71,1024,-15,NW,15.64,0,0,87.0 
2010,1,14,9,4,-19,65,1024,-14,NW,18.77,0,0,84.0 
2010,1,14,10,4,-18,51,1024,-10,NW,22.79,0,0,95.0 
2010,1,14,11,4,-17,52,1023,-9,NW,24.58,0,0,79.0 
2010,1,14,12,4,-16,45,1023,-6,NW,26.37,0,0,75.0 
2010,1,14,13,4,-17,38,1022,-5,NW,28.16,0,0,79.0 
2010,1,14,14,4,-16,41,1022,-5,NW,29.95,0,0,86.0 
2010,1,14,15,4,-15,42,1022,-4,NW,33.08,0,0,72.0 
2010,1,14,16,4,-16,38,1023,-4,cv,0.89,0,0,89.0 
2010,1,14,17,4,-15,45,1025,-5,SE,1.79,0,0,94.0 
2010,1,14,18,4,-14,42,1026,-3,NW,5.81,0,0,69.0 
2010,1,14,19,4,-16,35,1027,-3,NW,11.62,0,0,49.0 
2010,1,14,20,4,-15,42,1029,-4,NW,20.56,0,0,33.0 
2010,1,14,21,4,-16,41,1031,-5,NW,24.58,0,0,27.0 
2010,1,14,22,4,-17,41,1032,-6,NE,3.13,0,0,20.0 
2010,1,14,23,4,-18,38,1033,-6,NE,8.05,0,0,36.0 
2010,1,15,0,4,-19,37,1034,-7,NE,13.86,0,0,37.0 
2010,1,15,1,4,-17,48,1035,-8,NW,5.81,0,0,30.0 
2010,1,15,2,4,-18,51,1035,-10,NW,11.62,0,0,18.0 
2010,1,15,3,4,-19,47,1036,-10,NW,14.75,0,0,21.0 
2010,1,15,4,4,-19,40,1036,-9,NW,19.67,0,0,13.0 
2010,1,15,5,4,-19,40,1036,-9,NE,7.15,0,0,23.0 
2010,1,15,6,4,-20,40,1037,-9,NE,12.96,0,0,26.0 
2010,1,15,7,4,-19,44,1037,-9,NE,18.77,0,0,27.0 
2010,1,15,8,4,-19,40,1038,-8,NE,22.79,0,0,30.0 
2010,1,15,9,4,-19,40,1039,-8,NE,28.6,0,0,28.0 
2010,1,15,10,4,-19,37,1039,-7,NE,35.75,0,0,26.0 
2010,1,15,11,4,-18,38,1039,-6,NE,41.56,0,0,26.0 
2010,1,15,12,4,-18,35,1039,-5,NE,45.58,0,0,31.0 
2010,1,15,13,4,-17,35,1038,-4,NW,1.79,0,0,35.0 
2010,1,15,14,4,-16,35,1037,-3,cv,0.89,0,0,36.0 
2010,1,15,15,4,-17,33,1037,-3,cv,1.78,0,0,37.0 
2010,1,15,16,4,-17,30,1037,-2,cv,2.23,0,0,64.0 
2010,1,15,17,4,-15,45,1036,-5,SE,0.89,0,0,83.0 
2010,1,15,18,4,-15,48,1036,-6,cv,0.89,0,0,91.0 
2010,1,15,19,4,-15,48,1037,-6,cv,1.78,0,0,90.0 
2010,1,15,20,4,-14,53,1037,-6,SE,1.79,0,0,102.0 
2010,1,15,21,4,-14,61,1036,-8,SE,3.58,0,0,94.0 
2010,1,15,22,4,-14,72,1037,-10,cv,0.89,0,0,87.0 
2010,1,15,23,4,-15,78,1036,-11,cv,1.78,0,0,141.0 
2010,1,16,0,4,-15,72,1036,-11,cv,2.67,0,0,211.0 
2010,1,16,1,4,-16,78,1036,-13,NE,0.89,0,0,242.0 
2010,1,16,2,4,-16,72,1036,-12,cv,0.89,0,0,271.0 
2010,1,16,3,4,-16,78,1035,-13,NE,0.89,0,0,249.0 
2010,1,16,4,4,-15,78,1035,-12,NE,1.78,0,0,200.0 
2010,1,16,5,4,-14,72,1034,-10,NW,1.79,0,0,147.0 
2010,1,16,6,4,-15,66,1034,-10,NW,2.68,0,0,114.0 
2010,1,16,7,4,-15,72,1034,-11,NW,4.47,0,0,102.0 
2010,1,16,8,4,-15,72,1034,-11,NW,6.26,0,0,108.0 
2010,1,16,9,4,-14,67,1034,-9,NW,8.05,0,0,135.0 
2010,1,16,10,4,-14,67,1034,-9,NW,9.84,0,0,120.0 
2010,1,16,11,4,-13,57,1034,-6,cv,0.89,0,0,148.0 
2010,1,16,12,4,-13,53,1033,-5,NW,1.79,0,0,127.0 
2010,1,16,13,4,-12,53,1031,-4,cv,0.89,0,0,128.0 
2010,1,16,14,4,-12,49,1031,-3,cv,1.78,0,0,140.0 
2010,1,16,15,4,-12,49,1030,-3,cv,2.67,0,0,148.0 
2010,1,16,16,4,-11,53,1030,-3,cv,3.56,0,0,150.0 
2010,1,16,17,4,-11,58,1031,-4,NE,0.89,0,0,154.0 
2010,1,16,18,4,-12,67,1031,-7,cv,0.89,0,0,197.0 
2010,1,16,19,4,-12,67,1032,-7,cv,1.78,0,0,235.0 
2010,1,16,20,4,-12,72,1032,-8,cv,2.23,0,0,261.0 
2010,1,16,21,4,-12,78,1032,-9,cv,3.12,0,0,269.0 
2010,1,16,22,4,-13,85,1032,-11,NW,0.89,0,0,266.0 
2010,1,16,23,4,-14,78,1032,-11,NW,2.68,0,0,263.0 
2010,1,17,0,4,-15,78,1032,-12,NW,5.81,0,0,241.0 
2010,1,17,1,4,-14,78,1032,-11,cv,0.45,0,0,205.0 
