year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM
2012,7,2,9,2,23,94.16,1003.1,24,cv,0,0,0,84.8 
2012,7,2,10,2,23,94.16,1003.1,24,cv,0,0,0,138.7 
2012,7,2,11,2,23,88.7,1003.1,25,cv,0,0,0,138.7 
2012,7,2,12,2,23,88.7,1003.1,25,NW,1,0.5,0.5,120.8 
2012,7,2,13,2,23,88.7,1002,25,NW,2,0.2,0.7,106.8 
2012,7,2,14,2,23,88.7,1002,25,NW,3,0,0,86.8 
2012,7,2,15,2,23,88.7,1001,25,NE,3,0,0,68.9 
2012,7,2,16,2,24,88.78,1001,26,NE,6,0.6,0.6,83.8 
2012,7,2,17,2,23,83.6,1001,26,NE,9,0.4,1,63.9 
2012,7,2,18,2,23,88.7,1001,25,NW,4,0.2,1.2,37.9 
2012,7,2,19,2,23,94.16,1001,24,NW,6,0.4,1.6,34.9 
2012,7,2,20,2,23,94.16,1002,24,NW,8,0.1,1.7,28.9 
2012,7,2,21,2,23,94.16,1002,24,cv,2,0,0,27.9 
2012,7,2,22,2,23,94.16,1003.1,24,NW,1,0,0,43.9 
2012,7,2,23,2,23,94.16,1003.1,24,cv,1,0,0,26.9 
2012,7,3,0,2,22,88.62,1002,24,cv,2,0,0,23.0 
2012,7,3,1,2,22,94.12,1001,23,NW,1,0,0,28.9 
2012,7,3,2,2,22,94.12,1001,23,cv,0,0,0,40.9 
2012,7,3,3,2,22,88.62,1001,24,cv,2,0,0,45.9 
2012,7,3,4,2,22,88.62,1000,24,cv,3,0,0,32.9 
2012,7,3,5,2,22,88.62,1001,24,cv,4,0,0,31.9 
2012,7,3,6,2,22,88.62,1001,24,cv,4,0,0,40.9 
2012,7,3,7,2,22,88.62,1001,24,cv,5,0,0,40.9 
2012,7,3,8,2,23,94.16,1001,24,cv,7,0,0,55.9 
2012,7,3,9,2,23,94.16,1001,24,NW,2,0,0,64.9 
2012,7,3,10,2,23,88.7,1002,25,NW,5,0,0,50.9 
2012,7,3,11,2,23,83.6,1001,26,NE,3,0,0,59.9 
2012,7,3,12,2,23,78.82,1001,27,NE,5,0,0,52.9 
2012,7,3,13,2,23,74.35,1001,28,NE,8,0,0,52.9 
2012,7,3,14,2,22,69.98,1000,28,NE,11,0,0,50.9 
2012,7,3,15,2,21,65.83,1000,28,NE,14,0,0,68.9 
2012,7,3,16,2,22,69.98,999,28,NW,2,0,0,35.9 
2012,7,3,17,2,23,78.82,999,27,NW,5,0,0,22.0 
2012,7,3,18,2,23,83.6,999,26,NE,4,0,0,25.0 
2012,7,3,19,2,23,83.6,999,26,NE,7,0,0,30.9 
2012,7,3,20,2,23,83.6,999,26,cv,2,0,0,33.9 
2012,7,3,21,2,23,83.6,999,26,NE,3,0,0,37.9 
2012,7,3,22,2,23,88.7,1000,25,cv,2,0,0,38.9 
2012,7,3,23,2,23,88.7,1001,25,cv,3,0,0,42.9 
2012,7,4,0,2,23,94.16,1000,24,NW,1,0.6,0.6,29.9 
2012,7,4,1,2,23,94.16,1000,24,cv,2,0.1,0.7,11.0 
2012,7,4,2,2,22,94.12,1000,23,NE,3,0,0,15.0 
2012,7,4,3,2,21,94.07,999,22,cv,1,0.1,0.1,28.9 
2012,7,4,4,2,21,94.07,999,22,cv,1,0,0,19.0 
2012,7,4,5,2,22,94.12,1000,23,NE,5,0.7,0.7,22.0 
2012,7,4,6,2,22,94.12,1000,23,cv,0,0,0,22.0 
2012,7,4,7,2,22,94.12,1000,23,cv,1,0,0,27.9 
2012,7,4,8,2,22,94.12,1000,23,cv,1,1.1,1.1,28.9 
2012,7,4,9,2,22,88.62,1001,24,cv,1,0.3,1.4,36.9 
2012,7,4,10,2,23,94.16,1001,24,cv,3,0.2,1.6,43.9 
2012,7,4,11,2,23,83.6,1002,26,cv,5,0,0,48.9 
2012,7,4,12,2,23,83.6,1002,26,SW,3,0,0,51.9 
2012,7,4,13,2,22,74.19,1001,27,SW,6,0,0,37.9 
2012,7,4,14,2,22,69.98,1001,28,SW,10,0,0,18.0 
2012,7,4,15,2,22,66.04,1000,29,SW,14,0,0,21.0 
2012,7,4,16,2,18,45.99,999,31,SW,19,0,0,24.0 
2012,7,4,17,2,18,45.99,999,31,SW,24,0,0,21.0 
2012,7,4,18,2,18,51.57,999,29,SW,27,0,0,24.0 
2012,7,4,19,2,18,54.65,999,28,SW,30,0,0,23.0 
2012,7,4,20,2,18,57.93,1000,27,SE,2,0,0,29.9 
2012,7,4,21,2,19,65.41,1000,26,SE,4,0,0,33.9 
2012,7,4,22,2,21,78.53,1001,25,cv,0,0,0,47.9 
2012,7,4,23,2,21,83.37,1001,24,cv,0,0,0,59.9 
2012,7,5,0,2,22,94.12,1002,23,cv,0,0,0,50.9 
2012,7,5,1,2,22,94.12,1001,23,cv,1,0,0,48.9 
2012,7,5,2,2,21,88.54,1001,23,SW,1,0,0,51.9 
2012,7,5,3,2,22,94.12,1001,23,cv,1,0,0,55.9 
2012,7,5,4,2,21,88.54,1001,23,cv,1,0,0,52.9 
2012,7,5,5,2,20,88.45,1001,22,cv,1,0,0,55.9 
2012,7,5,6,2,20,88.45,1001,22,cv,1,0,0,64.9 
2012,7,5,7,2,22,94.12,1002,23,cv,2,0,0,69.9 
2012,7,5,8,2,22,78.68,1002,26,cv,3,0,0,49.9 
2012,7,5,9,2,21,69.79,1003.1,27,SW,2,0,0,46.9 
2012,7,5,10,2,19,54.9,1003.1,29,SW,4,0,0,25.9 
2012,7,5,11,2,18,48.69,1003.1,30,SW,7,0,0,17.0 
2012,7,5,12,2,17,43.18,1003.1,31,SW,10,0,0,19.0 
2012,7,5,13,2,18,41.08,1003.1,33,SE,2,0,0,18.0 
2012,7,5,14,2,20,44.01,1002,34,SE,5,0,0,20.0 
2012,7,5,15,2,16,34.23,1002,34,SW,3,0,0,23.0 
2012,7,5,16,2,17,36.48,1001,34,SW,6,0,0,28.9 
2012,7,5,17,2,18,36.76,1001,35,SE,3,0,0,25.9 
2012,7,5,18,2,18,38.85,1001,34,SW,3,0,0,26.9 
2012,7,5,19,2,18,41.08,1001,33,SW,4,0,0,33.9 
2012,7,5,20,2,19,48.96,1001,31,SE,2,0,0,37.9 
2012,7,5,21,2,20,55.15,1002,30,SE,4,0,0,39.9 
2012,7,5,22,2,20,58.42,1003.1,29,SE,6,0,0,39.9 
2012,7,5,23,2,21,62.13,1003.1,29,SE,8,0,0,33.9 
2012,7,6,0,2,20,61.9,1003.1,28,SE,10,0,0,34.9 
2012,7,6,1,2,21,74.02,1003.1,26,cv,0,0,0,34.9 
2012,7,6,2,2,22,83.48,1002,25,cv,0,0,0,36.9 
2012,7,6,3,2,22,83.48,1002,25,cv,0,0,0,29.9 
2012,7,6,4,2,22,83.48,1001,25,cv,0,0,0,30.9 
2012,7,6,5,2,22,83.48,1001,25,SW,1,0,0,29.9 
2012,7,6,6,2,22,83.48,1001,25,cv,0,0,0,38.9 
2012,7,6,7,2,22,83.48,1002,25,cv,0,0,0,34.9 
2012,7,6,8,2,22,74.19,1001,27,SW,1,0,0,33.9 
2012,7,6,9,2,21,58.65,1001,30,SE,1,0,0,33.9 
2012,7,6,10,2,21,58.65,1001,30,cv,1,0,0,38.9 
2012,7,6,11,2,21,52.35,1001,32,cv,2,0,0,32.9 
2012,7,6,12,2,20,52.09,1000,31,cv,3,0,0,35.9 
2012,7,6,13,2,22,58.89,1000,31,cv,4,0,0,34.9 
2012,7,6,14,2,21,52.35,999,32,cv,5,0,0,35.9 
2012,7,6,15,2,20,46.53,999,33,cv,6,0,0,99.8 
2012,7,6,16,2,22,58.89,998,31,cv,8,0,0,100.8 
2012,7,6,17,2,22,62.35,997,30,NW,2,0,0,77.8 
2012,7,6,18,2,21,58.65,997,30,cv,2,0,0,73.9 
2012,7,6,19,2,21,62.13,998,29,cv,4,0,0,81.8 
2012,7,6,20,2,22,66.04,998,29,NW,1,0,0,78.8 
2012,7,6,21,2,20,61.9,998,28,NW,3,0,0,119.8 
2012,7,6,22,2,22,69.98,999,28,cv,1,0,0,110.8 
2012,7,6,23,2,18,57.93,999,27,NW,2,0,0,47.9 
2012,7,7,0,2,18,61.44,1000,26,cv,2,0,0,41.9 
2012,7,7,1,2,18,61.44,999,26,cv,3,0.2,0.2,39.9 
2012,7,7,2,2,20,88.45,1000,22,NW,2,2.1,2.3,44.9 
2012,7,7,3,2,21,94.07,1000,22,cv,0,4.3,6.6,34.9 
2012,7,7,4,2,21,94.07,999,22,NW,2,4.9,11.5,46.9 
2012,7,7,5,2,21,94.07,999,22,cv,1,0.2,11.7,44.9 
2012,7,7,6,2,21,94.07,999,22,cv,2,0.1,11.8,45.9 
2012,7,7,7,2,21,94.07,999,22,cv,4,0.8,12.6,55.9 
2012,7,7,8,2,21,94.07,1000,22,cv,5,0.7,13.3,61.9 
2012,7,7,9,2,22,94.12,1000,23,cv,6,0,0,61.9 
2012,7,7,10,2,22,94.12,1001,23,cv,7,0,0,67.9 
2012,7,7,11,2,22,88.62,1000,24,cv,7,0,0,65.9 
2012,7,7,12,2,22,88.62,1000,24,NW,1,0,0,77.8 
2012,7,7,13,2,22,74.19,1000,27,SW,1,0,0,83.8 
2012,7,7,14,2,22,69.98,999,28,SW,2,0,0,78.8 
2012,7,7,15,2,23,74.35,999,28,SW,4,0,0,82.8 
2012,7,7,16,2,24,78.97,999,28,SW,6,0,0,77.8 
2012,7,7,17,2,24,83.71,998,27,SW,8,0,0,87.8 
2012,7,7,18,2,23,78.82,998,27,SW,10,0.2,0.2,87.8 
2012,7,7,19,2,23,83.6,998,26,SW,12,1.7,1.9,73.9 
2012,7,7,20,2,22,83.48,999,25,cv,1,1,2.9,60.9 
2012,7,7,21,2,23,88.7,999,25,cv,1,0.8,3.7,73.9 
2012,7,7,22,2,23,88.7,1000,25,cv,2,0.9,4.6,42.9 
2012,7,7,23,2,23,88.7,999,25,cv,4,0,0,13.0 
2012,7,8,0,2,22,83.48,999,25,NW,2,0,0,19.0 
2012,7,8,1,2,22,83.48,999,25,cv,1,0,0,26.9 
2012,7,8,2,2,22,83.48,998,25,NW,2,0,0,29.9 
2012,7,8,3,2,22,88.62,999,24,cv,0,0.2,0.2,24.0 
2012,7,8,4,2,22,88.62,998,24,NW,1,0.2,0.4,22.0 
2012,7,8,5,2,22,88.62,998,24,cv,1,0,0,37.9 
2012,7,8,6,2,22,88.62,998,24,cv,1,0,0,47.9 
2012,7,8,7,2,22,88.62,998,24,NW,1,0,0,39.9 
2012,7,8,8,2,23,94.16,999,24,cv,1,0,0,68.9 
2012,7,8,9,2,23,88.7,999,25,cv,2,0,0,81.8 
2012,7,8,10,2,23,88.7,999,25,cv,2,0,0,88.8 
2012,7,8,11,2,23,83.6,999,26,cv,3,0,0,99.8 
2012,7,8,12,2,24,83.71,999,27,NW,2,0,0,65.9 
2012,7,8,13,2,24,78.97,999,28,NW,4,0,0,34.9 
2012,7,8,14,2,23,70.17,998,29,NW,7,0,0,44.9 
2012,7,8,15,2,21,58.65,998,30,NE,2,0,0,74.9 
2012,7,8,16,2,22,62.35,998,30,NE,4,0,0,48.9 
2012,7,8,17,2,22,58.89,998,31,cv,1,0,0,38.9 
2012,7,8,18,2,22,62.35,998,30,cv,3,0,0,39.9 
2012,7,8,19,2,23,70.17,999,29,NE,2,0,0,47.9 
2012,7,8,20,2,23,74.35,999,28,cv,2,0,0,38.9 
2012,7,8,21,2,24,78.97,1000,28,cv,3,0,0,47.9 
2012,7,8,22,2,24,83.71,999,27,cv,5,0,0,38.9 
2012,7,8,23,2,23,83.6,1000,26,NE,4,0,0,29.9 
2012,7,9,0,2,24,83.71,1000,27,NW,2,0,0,29.9 
2012,7,9,1,2,24,88.78,1000,26,cv,1,0,0,34.9 
2012,7,9,2,2,23,88.7,999,25,NE,3,0,0,23.0 
2012,7,9,3,2,22,78.68,1000,26,NE,7,0,0,17.0 
2012,7,9,4,2,22,83.48,1000,25,NW,1,0,0,24.0 
2012,7,9,5,2,22,83.48,1000,25,cv,1,0,0,27.9 
2012,7,9,6,2,22,83.48,1000,25,NW,3,0,0,38.9 
2012,7,9,7,2,22,83.48,1000,25,cv,2,0,0,43.9 
2012,7,9,8,2,22,83.48,1000,25,NE,4,0,0,52.9 
2012,7,9,9,2,22,83.48,1001,25,NE,7,0,0,48.9 
2012,7,9,10,2,22,83.48,1001,25,NW,3,0,0,89.8 
2012,7,9,11,2,22,83.48,1001,25,cv,2,0,0,65.9 
2012,7,9,12,2,22,83.48,1001,25,NE,2,0,0,49.9 
2012,7,9,13,2,22,78.68,1001,26,NW,3,0,0,61.9 
2012,7,9,14,2,22,78.68,1001,26,NW,5,0,0,72.9 
2012,7,9,15,2,23,88.7,1001,25,NW,8,0,0,53.9 
2012,7,9,16,2,23,83.6,1001,26,NE,3,0,0,37.9 
2012,7,9,17,2,23,83.6,1001,26,NW,4,0,0,34.9 
2012,7,9,18,2,22,78.68,1001,26,NW,7,0,0,33.9 
2012,7,9,19,2,22,78.68,1002,26,NW,9,0,0,39.9 
2012,7,9,20,2,21,74.02,1003.1,26,NW,12,0,0,36.9 
2012,7,9,21,2,21,78.53,1003.1,25,NW,14,0,0,26.9 
2012,7,9,22,2,21,74.02,1003.1,26,NW,16,0,0,32.9 
2012,7,9,23,2,22,78.68,1004.1,26,NW,18,0,0,31.9 
2012,7,10,0,2,22,83.48,1004.1,25,NW,19,0,0,39.9 
2012,7,10,1,2,21,78.53,1003.1,25,cv,0,0,0,47.9 
2012,7,10,2,2,22,83.48,1003.1,25,cv,0,0,0,43.9 
2012,7,10,3,2,22,83.48,1003.1,25,cv,0,0,0,34.9 
2012,7,10,4,2,22,88.62,1003.1,24,cv,1,0,0,29.9 
2012,7,10,5,2,22,83.48,1003.1,25,cv,1,0,0,50.9 
2012,7,10,6,2,22,88.62,1003.1,24,SW,2,0,0,52.9 
2012,7,10,7,2,22,88.62,1003.1,24,SW,5,0,0,39.9 
2012,7,10,8,2,22,88.62,1003.1,24,SW,7,0,0,30.9 
2012,7,10,9,2,22,83.48,1003.1,25,SW,10,0,0,25.9 
2012,7,10,10,2,22,78.68,1003.1,26,SW,14,0,0,31.9 
2012,7,10,11,2,21,69.79,1003.1,27,SW,17,0,0,25.9 
2012,7,10,12,2,22,66.04,1003.1,29,SW,20,0,0,24.0 
2012,7,10,13,2,22,62.35,1003.1,30,SW,24,0,0,27.9 
2012,7,10,14,2,22,58.89,1002,31,SW,28,0,0,26.9 
2012,7,10,15,2,21,58.65,1002,30,SW,32,0,0,29.9 
2012,7,10,16,2,22,58.89,1002,31,SW,35,0,0,28.9 
2012,7,10,17,2,21,55.4,1001,31,SW,39,0,0,28.9 
2012,7,10,18,2,21,58.65,1001,30,SW,42,0,0,28.9 
2012,7,10,19,2,21,62.13,1001,29,SW,43,0,0,28.9 
2012,7,10,20,2,22,69.98,1002,28,cv,1,0,0,37.9 
2012,7,10,21,2,23,78.82,1002,27,cv,1,0,0,40.9 
2012,7,10,22,2,24,88.78,1003.1,26,SW,1,0,0,47.9 
2012,7,10,23,2,23,88.7,1003.1,25,cv,1,0,0,51.9 
2012,7,11,0,2,23,88.7,1003.1,25,cv,1,0,0,56.9 
2012,7,11,1,2,23,88.7,1003.1,25,cv,1,0,0,55.9 
2012,7,11,2,2,22,83.48,1002,25,cv,1,0,0,63.9 
2012,7,11,3,2,23,88.7,1002,25,cv,1,0,0,60.9 
