year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM
2011,11,26,8,3,14.2 ,80,1012.2 ,17.7 ,NW,2.6 ,0.0 ,0.0 ,98
2011,11,26,9,3,14.5 ,80,1012.9 ,18.0 ,NW,3.5 ,0.1 ,0.1 ,98
2011,11,26,10,3,14.8 ,79,1013.3 ,18.5 ,NE,2.3 ,0.0 ,0.0 ,45
2011,11,26,11,3,14.0 ,72,1012.9 ,19.2 ,NW,0.8 ,0.0 ,0.0 ,44
2011,11,26,12,3,15.3 ,76,1011.5 ,19.6 ,NW,3.0 ,0.0 ,0.0 ,77
2011,11,26,13,3,13.0 ,63,1010.4 ,20.3 ,NE,2.1 ,0.1 ,0.1 ,77
2011,11,26,14,3,14.1 ,64,1009.4 ,21.2 ,NE,4.6 ,0.0 ,0.0 ,43
2011,11,26,15,3,12.6 ,55,1008.9 ,22.0 ,SE,2.0 ,0.0 ,0.0 ,53
2011,11,26,16,3,11.8 ,52,1008.8 ,22.1 ,SE,3.9 ,0.0 ,0.0 ,53
2011,11,26,17,3,12.5 ,58,1009.1 ,21.1 ,SE,5.4 ,0.0 ,0.0 ,66
2011,11,26,18,3,14.4 ,72,1009.6 ,19.6 ,NE,1.6 ,0.0 ,0.0 ,85
2011,11,26,19,3,14.0 ,77,1010.0 ,18.1 ,NE,4.3 ,0.0 ,0.0 ,75
2011,11,26,20,3,14.3 ,83,1010.5 ,17.2 ,NW,1.7 ,0.0 ,0.0 ,74
2011,11,26,21,3,14.0 ,84,1010.7 ,16.7 ,NW,4.0 ,0.0 ,0.0 ,52
2011,11,26,22,3,13.7 ,84,1010.4 ,16.4 ,NW,5.9 ,0.0 ,0.0 ,47
2011,11,26,23,3,13.5 ,88,1010.3 ,15.5 ,NE,1.5 ,0.0 ,0.0 ,47
2011,11,27,0,3,13.4 ,92,1010.2 ,14.7 ,NW,1.9 ,0.0 ,0.0 ,50
2011,11,27,1,3,13.0 ,92,1009.8 ,14.3 ,NW,3.4 ,0.0 ,0.0 ,51
2011,11,27,2,3,12.9 ,94,1009.7 ,13.8 ,NE,2.0 ,0.0 ,0.0 ,47
2011,11,27,3,3,12.8 ,94,1009.7 ,13.7 ,NW,1.9 ,0.0 ,0.0 ,47
2011,11,27,4,3,12.6 ,94,1009.2 ,13.5 ,NW,3.6 ,0.0 ,0.0 ,42
2011,11,27,5,3,12.4 ,90,1009.0 ,14.0 ,NW,4.9 ,0.0 ,0.0 ,39
2011,11,27,6,3,12.3 ,86,1009.4 ,14.6 ,NW,7.2 ,0.0 ,0.0 ,44
2011,11,27,7,3,12.0 ,87,1009.8 ,14.1 ,NW,8.5 ,0.0 ,0.0 ,45
2011,11,27,8,3,13.6 ,89,1010.2 ,15.4 ,NW,9.4 ,0.0 ,0.0 ,66
2011,11,27,9,3,13.6 ,77,1010.6 ,17.7 ,NE,0.7 ,0.0 ,0.0 ,63
2011,11,27,10,3,14.8 ,74,1010.9 ,19.6 ,NE,2.0 ,0.0 ,0.0 ,57
2011,11,27,11,3,14.3 ,58,1010.1 ,23.0 ,SE,1.1 ,0.0 ,0.0 ,43
2011,11,27,12,3,13.0 ,48,1008.9 ,24.7 ,SE,3.6 ,0.0 ,0.0 ,29
2011,11,27,13,3,13.0 ,46,1007.8 ,25.5 ,NW,1.3 ,0.0 ,0.0 ,37
2011,11,27,14,3,12.8 ,43,1007.0 ,26.4 ,NW,4.0 ,0.0 ,0.0 ,37
2011,11,27,15,3,11.9 ,40,1006.1 ,26.6 ,NE,1.3 ,0.0 ,0.0 ,26
2011,11,27,16,3,12.3 ,42,1005.7 ,26.2 ,NE,2.8 ,0.0 ,0.0 ,42
2011,11,27,17,3,13.6 ,48,1005.8 ,25.4 ,NE,3.7 ,0.0 ,0.0 ,44
2011,11,27,18,3,15.3 ,73,1006.1 ,20.3 ,NE,5.9 ,0.0 ,0.0 ,55
2011,11,27,19,3,15.2 ,83,1006.5 ,18.1 ,NW,1.9 ,0.0 ,0.0 ,73
2011,11,27,20,3,15.3 ,90,1006.7 ,16.9 ,NE,2.2 ,0.0 ,0.0 ,89
2011,11,27,21,3,14.8 ,92,1006.8 ,16.1 ,NE,4.6 ,0.0 ,0.0 ,93
2011,11,27,22,3,14.7 ,93,1007.2 ,15.8 ,NE,7.5 ,0.0 ,0.0 ,120
2011,11,27,23,3,14.4 ,93,1007.4 ,15.5 ,NE,9.6 ,0.0 ,0.0 ,102
2011,11,28,0,3,14.0 ,94,1007.4 ,15.0 ,NE,12.0 ,0.0 ,0.0 ,114
2011,11,28,1,3,13.8 ,95,1007.2 ,14.6 ,NW,1.7 ,0.0 ,0.0 ,129
2011,11,28,2,3,13.4 ,95,1007.0 ,14.2 ,NE,2.2 ,0.0 ,0.0 ,137
2011,11,28,3,3,12.9 ,95,1006.9 ,13.7 ,NE,4.3 ,0.0 ,0.0 ,136
2011,11,28,4,3,13.1 ,96,1007.0 ,13.7 ,NW,2.0 ,0.0 ,0.0 ,108
2011,11,28,5,3,12.8 ,96,1007.0 ,13.4 ,NE,2.3 ,0.0 ,0.0 ,145
2011,11,28,6,3,12.9 ,96,1007.3 ,13.5 ,NW,1.9 ,0.0 ,0.0 ,108
2011,11,28,7,3,12.7 ,96,1007.8 ,13.3 ,NW,4.0 ,0.0 ,0.0 ,92
2011,11,28,8,3,14.0 ,97,1008.1 ,14.5 ,NW,5.4 ,0.0 ,0.0 ,100
2011,11,28,9,3,16.6 ,88,1007.9 ,18.6 ,NE,1.1 ,0.0 ,0.0 ,125
2011,11,28,10,3,17.5 ,75,1007.8 ,22.1 ,NE,2.9 ,0.0 ,0.0 ,95
2011,11,28,11,3,15.6 ,59,1007.0 ,24.1 ,NE,5.1 ,0.0 ,0.0 ,72
2011,11,28,12,3,15.1 ,52,1006.1 ,25.7 ,NE,8.0 ,0.0 ,0.0 ,69
2011,11,28,13,3,15.8 ,52,1004.8 ,26.4 ,NE,10.1 ,0.0 ,0.0 ,73
2011,11,28,14,3,14.4 ,46,1004.1 ,27.0 ,SW,1.5 ,0.0 ,0.0 ,86
2011,11,28,15,3,14.4 ,46,1003.7 ,27.0 ,SW,2.9 ,0.0 ,0.0 ,98
2011,11,28,16,3,14.9 ,50,1003.7 ,26.1 ,SE,2.0 ,0.0 ,0.0 ,92
2011,11,28,17,3,16.0 ,58,1004.1 ,24.8 ,SE,3.2 ,0.0 ,0.0 ,137
2011,11,28,18,3,17.0 ,77,1004.6 ,21.2 ,NW,1.6 ,0.0 ,0.0 ,161
2011,11,28,19,3,17.2 ,88,1005.2 ,19.2 ,NE,2.2 ,0.0 ,0.0 ,216
2011,11,28,20,3,16.8 ,92,1005.9 ,18.1 ,NE,4.4 ,0.0 ,0.0 ,204
2011,11,28,21,3,16.5 ,93,1006.1 ,17.6 ,NE,7.1 ,0.0 ,0.0 ,237
2011,11,28,22,3,16.0 ,94,1006.3 ,17.0 ,NW,1.6 ,0.0 ,0.0 ,238
2011,11,28,23,3,15.6 ,94,1006.6 ,16.6 ,NE,1.5 ,0.0 ,0.0 ,249
2011,11,29,0,3,15.6 ,95,1006.7 ,16.4 ,NW,1.3 ,0.0 ,0.0 ,187
2011,11,29,1,3,15.4 ,94,1007.2 ,16.4 ,NW,2.5 ,0.0 ,0.0 ,108
2011,11,29,2,3,15.6 ,95,1007.1 ,16.4 ,NE,2.0 ,0.0 ,0.0 ,80
2011,11,29,3,3,15.8 ,96,1006.8 ,16.4 ,NE,4.0 ,0.0 ,0.0 ,57
2011,11,29,4,3,15.7 ,96,1006.8 ,16.3 ,NE,6.0 ,0.0 ,0.0 ,57
2011,11,29,5,3,16.1 ,97,1007.0 ,16.6 ,NW,1.9 ,0.0 ,0.0 ,52
2011,11,29,6,3,15.8 ,97,1006.9 ,16.3 ,NE,2.5 ,0.0 ,0.0 ,123
2011,11,29,7,3,16.0 ,97,1007.8 ,16.5 ,NW,1.9 ,0.0 ,0.0 ,183
2011,11,29,8,3,16.3 ,97,1008.5 ,16.8 ,NE,1.3 ,0.0 ,0.0 ,116
2011,11,29,9,3,18.1 ,96,1008.9 ,18.8 ,NE,2.4 ,0.0 ,0.0 ,104
2011,11,29,10,3,18.5 ,81,1009.0 ,21.9 ,NE,3.4 ,0.0 ,0.0 ,90
2011,11,29,11,3,18.3 ,68,1008.6 ,24.6 ,NW,1.2 ,0.0 ,0.0 ,120
2011,11,29,12,3,18.0 ,66,1007.8 ,24.8 ,NE,0.7 ,0.0 ,0.0 ,96
2011,11,29,13,3,17.5 ,59,1006.5 ,26.1 ,SE,1.1 ,0.0 ,0.0 ,99
2011,11,29,14,3,16.7 ,54,1005.4 ,26.8 ,SW,1.4 ,0.0 ,0.0 ,90
2011,11,29,15,3,16.8 ,55,1005.0 ,26.6 ,SE,1.3 ,0.0 ,0.0 ,98
2011,11,29,16,3,16.0 ,51,1005.0 ,27.0 ,NE,1.9 ,0.0 ,0.0 ,90
2011,11,29,17,3,15.6 ,54,1005.4 ,25.6 ,NE,2.9 ,0.0 ,0.0 ,81
2011,11,29,18,3,17.8 ,79,1006.0 ,21.6 ,NW,2.1 ,0.0 ,0.0 ,93
2011,11,29,19,3,17.6 ,89,1006.6 ,19.5 ,NE,2.2 ,0.0 ,0.0 ,109
2011,11,29,20,3,16.9 ,90,1007.4 ,18.6 ,NW,2.3 ,0.0 ,0.0 ,137
2011,11,29,21,3,16.8 ,93,1007.6 ,17.9 ,NE,2.3 ,0.0 ,0.0 ,122
2011,11,29,22,3,16.7 ,94,1007.8 ,17.7 ,NE,4.7 ,0.0 ,0.0 ,144
2011,11,29,23,3,16.5 ,95,1007.9 ,17.3 ,NE,7.1 ,0.0 ,0.0 ,115
2011,11,30,0,3,16.1 ,95,1007.5 ,16.9 ,NW,1.5 ,0.0 ,0.0 ,116
2011,11,30,1,3,16.0 ,96,1007.5 ,16.6 ,SW,1.2 ,0.0 ,0.0 ,88
2011,11,30,2,3,15.6 ,95,1007.4 ,16.4 ,NW,1.7 ,0.0 ,0.0 ,82
2011,11,30,3,3,15.7 ,96,1007.5 ,16.3 ,NE,1.8 ,0.0 ,0.0 ,82
2011,11,30,4,3,15.6 ,96,1007.5 ,16.2 ,NE,4.7 ,0.0 ,0.0 ,64
2011,11,30,5,3,15.7 ,97,1007.4 ,16.2 ,NE,6.6 ,0.0 ,0.0 ,75
2011,11,30,6,3,15.6 ,97,1007.4 ,16.1 ,NE,8.4 ,0.0 ,0.0 ,100
2011,11,30,7,3,15.7 ,97,1008.1 ,16.2 ,NW,1.6 ,0.0 ,0.0 ,126
2011,11,30,8,3,17.1 ,97,1008.8 ,17.6 ,NW,3.3 ,0.0 ,0.0 ,109
2011,11,30,9,3,19.0 ,93,1008.8 ,20.2 ,NE,0.9 ,0.0 ,0.0 ,101
2011,11,30,10,3,19.0 ,78,1008.7 ,23.0 ,SW,1.1 ,0.0 ,0.0 ,109
2011,11,30,11,3,17.9 ,64,1008.2 ,25.2 ,NE,1.0 ,0.0 ,0.0 ,99
2011,11,30,12,3,18.3 ,64,1007.2 ,25.6 ,NW,2.7 ,0.0 ,0.0 ,87
2011,11,30,13,3,17.8 ,58,1005.9 ,26.7 ,NW,5.6 ,0.0 ,0.0 ,110
2011,11,30,14,3,16.3 ,51,1004.9 ,27.3 ,NE,3.2 ,0.0 ,0.0 ,109
2011,11,30,15,3,17.3 ,56,1004.4 ,26.8 ,NE,6.6 ,0.0 ,0.0 ,75
2011,11,30,16,3,15.5 ,50,1004.4 ,26.8 ,NE,10.0 ,0.0 ,0.0 ,50
2011,11,30,17,3,15.9 ,54,1004.7 ,25.9 ,NE,12.2 ,0.0 ,0.0 ,62
2011,11,30,18,3,16.5 ,65,1005.2 ,23.5 ,NW,3.1 ,0.0 ,0.0 ,72
2011,11,30,19,3,16.2 ,69,1005.9 ,22.2 ,NE,3.5 ,0.0 ,0.0 ,122
2011,11,30,20,3,14.8 ,64,1006.2 ,21.9 ,NE,9.5 ,0.0 ,0.0 ,89
2011,11,30,21,3,14.3 ,65,1006.9 ,21.1 ,NE,16.5 ,0.0 ,0.0 ,75
2011,11,30,22,3,14.0 ,67,1007.5 ,20.3 ,NE,22.6 ,0.0 ,0.0 ,69
2011,11,30,23,3,13.7 ,69,1008.1 ,19.5 ,NE,27.5 ,0.0 ,0.0 ,66
2011,12,1,0,4,13.7 ,72,1008.7 ,18.8 ,NW,4.8 ,0.0 ,0.0 ,62
2011,12,1,1,4,12.6 ,72,1009.0 ,17.7 ,NE,5.8 ,0.0 ,0.0 ,58
2011,12,1,2,4,11.8 ,74,1009.7 ,16.4 ,NE,10.7 ,0.0 ,0.0 ,49
2011,12,1,3,4,11.3 ,75,1009.7 ,15.7 ,NE,16.8 ,0.0 ,0.0 ,34
2011,12,1,4,4,10.8 ,76,1010.0 ,15.0 ,NE,24.1 ,0.0 ,0.0 ,35
2011,12,1,5,4,10.6 ,77,1009.8 ,14.6 ,NE,31.1 ,0.0 ,0.0 ,28
2011,12,1,6,4,10.0 ,77,1010.5 ,14.0 ,NW,5.4 ,0.0 ,0.0 ,23
2011,12,1,7,4,9.6 ,77,1011.6 ,13.5 ,NE,4.9 ,0.0 ,0.0 ,20
2011,12,1,8,4,9.2 ,74,1012.6 ,13.7 ,NE,12.4 ,0.0 ,0.0 ,22
2011,12,1,9,4,9.0 ,69,1013.2 ,14.6 ,NE,20.8 ,0.0 ,0.0 ,22
2011,12,1,10,4,8.6 ,65,1013.3 ,15.1 ,NE,30.1 ,0.0 ,0.0 ,21
2011,12,1,11,4,8.9 ,61,1013.1 ,16.4 ,NW,6.8 ,0.0 ,0.0 ,22
2011,12,1,12,4,8.8 ,59,1012.2 ,16.8 ,NE,8.2 ,0.0 ,0.0 ,31
2011,12,1,13,4,8.2 ,59,1011.2 ,16.2 ,NW,7.9 ,0.0 ,0.0 ,29
2011,12,1,14,4,8.3 ,55,1010.2 ,17.4 ,NE,8.5 ,0.0 ,0.0 ,20
2011,12,1,15,4,7.8 ,56,1010.0 ,16.6 ,NE,15.4 ,0.0 ,0.0 ,22
2011,12,1,16,4,7.2 ,56,1010.1 ,16.0 ,NE,22.1 ,0.0 ,0.0 ,34
2011,12,1,17,4,6.8 ,61,1010.9 ,14.2 ,NE,28.3 ,0.0 ,0.0 ,21
2011,12,1,18,4,5.8 ,65,1012.1 ,12.2 ,NE,35.3 ,0.0 ,0.0 ,18
2011,12,1,19,4,5.7 ,68,1013.1 ,11.4 ,NE,39.2 ,0.0 ,0.0 ,23
2011,12,1,20,4,5.8 ,70,1013.9 ,11.1 ,NE,45.4 ,0.0 ,0.0 ,27
2011,12,1,21,4,5.7 ,71,1014.2 ,10.7 ,NE,50.9 ,0.0 ,0.0 ,26
2011,12,1,22,4,5.3 ,70,1013.7 ,10.5 ,NE,58.5 ,0.0 ,0.0 ,22
2011,12,1,23,4,5.1 ,70,1014.6 ,10.3 ,NW,4.4 ,0.0 ,0.0 ,20
2011,12,2,0,4,5.0 ,70,1014.2 ,10.2 ,NE,5.7 ,0.0 ,0.0 ,18
2011,12,2,1,4,4.6 ,69,1013.9 ,10.0 ,NE,12.7 ,0.0 ,0.0 ,13
2011,12,2,2,4,4.7 ,70,1012.8 ,9.9 ,NE,18.2 ,0.0 ,0.0 ,17
2011,12,2,3,4,4.6 ,70,1012.2 ,9.8 ,NE,22.9 ,0.0 ,0.0 ,26
2011,12,2,4,4,5.4 ,78,1011.7 ,9.0 ,NE,28.9 ,0.1 ,0.1 ,16
2011,12,2,5,4,5.7 ,83,1012.2 ,8.4 ,NE,35.1 ,0.0 ,0.0 ,19
2011,12,2,6,4,5.5 ,82,1011.9 ,8.4 ,NE,39.4 ,0.0 ,0.0 ,17
2011,12,2,7,4,5.5 ,82,1012.0 ,8.4 ,NE,43.7 ,0.0 ,0.0 ,9
2011,12,2,8,4,5.2 ,79,1012.8 ,8.6 ,NE,47.7 ,0.0 ,0.0 ,16
2011,12,2,9,4,5.4 ,71,1012.9 ,10.4 ,NE,55.3 ,0.0 ,0.0 ,16
2011,12,2,10,4,6.0 ,65,1012.9 ,12.4 ,NE,61.8 ,0.0 ,0.0 ,19
2011,12,2,11,4,6.1 ,60,1012.1 ,13.7 ,NW,6.4 ,0.0 ,0.0 ,19
2011,12,2,12,4,5.7 ,58,1011.1 ,13.8 ,NE,7.6 ,0.0 ,0.0 ,22
2011,12,2,13,4,5.9 ,55,1009.9 ,14.9 ,NW,5.5 ,0.0 ,0.0 ,27
2011,12,2,14,4,6.1 ,54,1008.8 ,15.3 ,NW,12.3 ,0.0 ,0.0 ,30
2011,12,2,15,4,5.9 ,53,1008.5 ,15.4 ,NE,7.5 ,0.0 ,0.0 ,28
